index,credId,fullName,studentId,dob,programCode,degreeTitle,vct,graduationDate,honors,gpa,batchId,holderEmail
104,urn:uuid:5707d565-de86-4d07-a6e8-a91ec9f29290,Ngô Xuân Yến,2610013,2003-06-16,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.13,GRAD-2026-01,2610013@hcmut.edu.vn
105,urn:uuid:32dbe775-07f6-4fd1-9aba-db6c25e4e0e7,Trương Thành Sơn,2310011,2002-04-10,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.82,GRAD-2026-01,2310011@hcmut.edu.vn
106,urn:uuid:0c9d2f14-58d1-4eae-8d55-af5d5b4bfb2c,Đặng Thành Ngân,2510013,2002-06-24,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,3.17,GRAD-2026-01,2510013@hcmut.edu.vn
107,urn:uuid:cb795c49-40ff-41f0-812d-abf3e48589f7,Đỗ Trung Bình,2510014,2003-12-26,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.13,GRAD-2026-01,2510014@hcmut.edu.vn
108,urn:uuid:75dd1bbd-89c6-4411-ae8f-c2ff28667495,Dương Thị An,1910018,2003-02-21,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Giỏi,3.45,GRAD-2026-01,1910018@hcmut.edu.vn
109,urn:uuid:6df2895f-9110-4dd2-b6e0-3d506e0da1e9,Đỗ Xuân Duyên,1910019,2001-11-11,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.30,GRAD-2026-01,1910019@hcmut.edu.vn
110,urn:uuid:3eb7f563-b570-40bc-b4d3-6e47c6ce4fdc,Đặng Bảo Tuấn,2310012,2001-04-11,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.17,GRAD-2026-01,2310012@hcmut.edu.vn
111,urn:uuid:6ca38f90-0a3c-4d83-a0b8-eed524428442,Võ Xuân Nghĩa,2010019,2001-07-24,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,3.00,GRAD-2026-01,2010019@hcmut.edu.vn
112,urn:uuid:2146b7b6-c506-4827-9bdc-e4785b331e5b,Phạm Đức Duyên,1910020,2003-08-23,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,3.14,GRAD-2026-01,1910020@hcmut.edu.vn
113,urn:uuid:ea147052-95dd-4b5c-838d-7aaae64efba5,Lý Phương Phúc,2010020,2002-03-04,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.51,GRAD-2026-01,2010020@hcmut.edu.vn
114,urn:uuid:52f7162b-9dbf-48cf-96e0-68389ac8500d,Lâm Đức Quyên,2010021,2004-08-27,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Giỏi,3.33,GRAD-2026-01,2010021@hcmut.edu.vn
115,urn:uuid:a491730a-1bfc-425a-b844-fbfcf291d6a9,Lâm Hữu Dũng,1910021,1999-04-26,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.34,GRAD-2026-01,1910021@hcmut.edu.vn
116,urn:uuid:63c55983-4c07-4d1d-bb4b-3fe970530516,Hoàng Ngọc Vy,2110013,2000-12-03,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,2.63,GRAD-2026-01,2110013@hcmut.edu.vn
117,urn:uuid:2cccc42d-da6f-43c9-98de-f5e88dc6304b,Phan Phương Vy,2110014,2000-04-03,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,3.08,GRAD-2026-01,2110014@hcmut.edu.vn
118,urn:uuid:0af6f358-1498-445c-abfd-6b5f00e55909,Hoàng Xuân Hương,2310013,2003-10-27,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,3.07,GRAD-2026-01,2310013@hcmut.edu.vn
119,urn:uuid:76be9a71-3bc0-4d48-a388-351e2080c45f,Hồ Thanh Long,2010022,2002-07-05,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.15,GRAD-2026-01,2010022@hcmut.edu.vn
120,urn:uuid:065cbe18-b2dd-49e6-936f-1f4a9ed6f803,Huỳnh Phương Xuân,2010023,2002-03-09,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,3.12,GRAD-2026-01,2010023@hcmut.edu.vn
121,urn:uuid:dc71f5ce-32d5-4ec2-a766-e6051ed16b0b,Tạ Bảo Nghĩa,2210013,2003-10-31,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Giỏi,3.51,GRAD-2026-01,2210013@hcmut.edu.vn
122,urn:uuid:35daf691-c0ff-4588-a371-ac94efe03dcc,Lê Đức Uyên,2310014,2004-03-04,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,3.13,GRAD-2026-01,2310014@hcmut.edu.vn
123,urn:uuid:e600cd24-f50b-4a3e-b40e-95f971faba69,Ngô Trung Thảo,2610014,2000-12-20,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.49,GRAD-2026-01,2610014@hcmut.edu.vn
124,urn:uuid:5503d866-6a88-4c9e-ae91-6fafc3c0a005,Lý Minh Giang,2110015,2003-09-16,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Trung bình,2.26,GRAD-2026-01,2110015@hcmut.edu.vn
125,urn:uuid:bf0358ba-6f84-4cc7-a4ed-16fdc5eacaa0,Lương Văn Giang,1910022,2002-03-29,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.24,GRAD-2026-01,1910022@hcmut.edu.vn
126,urn:uuid:662a782c-f544-415d-bda8-b5ecdcef029e,Vũ Anh Vy,2310015,2001-03-09,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.14,GRAD-2026-01,2310015@hcmut.edu.vn
127,urn:uuid:65e0c740-c614-43d7-9ed5-afb32107ed31,Huỳnh Bảo Hải,2410011,1999-10-14,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.83,GRAD-2026-01,2410011@hcmut.edu.vn
128,urn:uuid:3ee59622-d314-4d47-bc60-080fbb2fbfc9,Võ Hồng Phượng,2410012,2002-04-02,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,3.12,GRAD-2026-01,2410012@hcmut.edu.vn
129,urn:uuid:e96a8d6d-3f9a-4cc5-b74c-50057fadbf57,Bùi Thiện Ngân,2410013,2002-08-19,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.06,GRAD-2026-01,2410013@hcmut.edu.vn
130,urn:uuid:5489b26f-aadc-4a42-970e-22ac65963db0,Trần Trung Nam,2310016,2004-12-19,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.94,GRAD-2026-01,2310016@hcmut.edu.vn
131,urn:uuid:4768f7cd-a85a-4d56-8c43-98cf158dd42e,Trần Thanh An,2010024,2000-05-07,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.79,GRAD-2026-01,2010024@hcmut.edu.vn
132,urn:uuid:303f674a-0875-4ed6-b6a1-e91c7db5fc25,Nguyễn Xuân Thiên,2210014,2002-08-31,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,3.04,GRAD-2026-01,2210014@hcmut.edu.vn
133,urn:uuid:5cd87541-2a59-4256-b5cc-773f19db1e0e,Trương Hữu Phượng,2610015,2003-04-10,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.73,GRAD-2026-01,2610015@hcmut.edu.vn
134,urn:uuid:4566fe02-16fb-4ad9-9800-a2ceab819513,Dương Thị Bình,2210015,1999-02-12,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,3.14,GRAD-2026-01,2210015@hcmut.edu.vn
135,urn:uuid:6418dbd0-9cc8-4ad0-82f7-255d84460924,Lương Anh Bình,1910023,1999-12-17,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.61,GRAD-2026-01,1910023@hcmut.edu.vn
136,urn:uuid:4ee32b84-28b7-415e-9da7-c7ab65c238f0,Huỳnh Xuân An,2110016,2002-09-10,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,2.93,GRAD-2026-01,2110016@hcmut.edu.vn
137,urn:uuid:bf781878-5425-4ca1-b064-a69744191c99,Lý Hoàng Tâm,2210016,2004-09-20,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.20,GRAD-2026-01,2210016@hcmut.edu.vn
138,urn:uuid:95ffec8f-a1ba-4560-8878-739035fce96b,Huỳnh Anh Tú,2310017,2001-06-20,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.77,GRAD-2026-01,2310017@hcmut.edu.vn
139,urn:uuid:59a77fd9-25af-4997-b410-369b97a99107,Võ Thành Vy,1910024,1999-07-04,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Giỏi,3.30,GRAD-2026-01,1910024@hcmut.edu.vn
140,urn:uuid:0ce3ead1-6053-40b8-a693-7f45e94782d7,Bùi Kim Linh,2310018,2003-04-23,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.57,GRAD-2026-01,2310018@hcmut.edu.vn
141,urn:uuid:d7af9c6c-40d2-4433-92d7-3645823eafa5,Dương Phương Phượng,2610016,2001-03-31,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.69,GRAD-2026-01,2610016@hcmut.edu.vn
142,urn:uuid:c9843b68-d84f-4a42-b8ef-6dc094e57ae8,Võ Trung Dũng,2410014,2003-12-22,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.31,GRAD-2026-01,2410014@hcmut.edu.vn
143,urn:uuid:e4168fb2-5f9c-480e-b9c8-52f2025f4e44,Đinh Quang Phượng,2510015,1999-11-27,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,3.05,GRAD-2026-01,2510015@hcmut.edu.vn
144,urn:uuid:a9e361db-b5e2-4471-bc9e-7c5fd15be146,Vũ Hoàng Phúc,2410015,2003-12-13,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.96,GRAD-2026-01,2410015@hcmut.edu.vn
145,urn:uuid:702e02b8-6857-4421-b788-d681e0c908bb,Hồ Xuân Hà,2110017,2002-10-17,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Trung bình,2.06,GRAD-2026-01,2110017@hcmut.edu.vn
146,urn:uuid:b348677f-9d4c-41b1-925c-b1afd173e781,Tô Tuấn Châu,2210017,2004-08-26,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.69,GRAD-2026-01,2210017@hcmut.edu.vn
147,urn:uuid:6e8f326d-2f7a-415f-bc4f-6342d452ae35,Vũ Phương Phượng,1910025,2002-01-29,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Xuất sắc,3.85,GRAD-2026-01,1910025@hcmut.edu.vn
148,urn:uuid:2831cccf-46e9-48c5-bce7-73c921fb2cb1,Trương Hoàng Xuân,1910026,2001-04-26,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Xuất sắc,3.99,GRAD-2026-01,1910026@hcmut.edu.vn
149,urn:uuid:44b34fba-3e4f-4537-900a-8352950301b1,Đinh Thiện Nhung,2310019,2003-10-03,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,3.07,GRAD-2026-01,2310019@hcmut.edu.vn
150,urn:uuid:3fdfcfff-257c-41d4-9568-a1a3107bb6ab,Lê Minh Quyên,2110018,1999-03-01,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,3.15,GRAD-2026-01,2110018@hcmut.edu.vn
151,urn:uuid:07753e01-f0f4-4ffa-90f0-bd41ef6ac6a6,Ngô Bảo Yến,2610017,2000-10-04,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Giỏi,3.43,GRAD-2026-01,2610017@hcmut.edu.vn
152,urn:uuid:4d52d21f-fa79-46d5-9c3d-84c3097b2d6f,Dương Đức Lan,2410016,1999-07-14,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.73,GRAD-2026-01,2410016@hcmut.edu.vn
153,urn:uuid:c6edeee5-dbfa-4d26-b9f8-e68b65971286,Phan Hoàng Long,2310020,1999-07-12,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.17,GRAD-2026-01,2310020@hcmut.edu.vn
154,urn:uuid:c3ef67ed-f801-4ada-8a99-97a5a24e22fa,Ngô Thành Hương,1910027,2001-06-07,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.27,GRAD-2026-01,1910027@hcmut.edu.vn
155,urn:uuid:6829cdf9-9ce5-4c89-abd3-a838832b444f,Lâm Quốc Khoa,2610018,2001-01-17,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.19,GRAD-2026-01,2610018@hcmut.edu.vn
156,urn:uuid:a9de393e-0026-46bf-8b56-1622284bcda2,Nguyễn Kim Duyên,2210018,1999-07-09,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.75,GRAD-2026-01,2210018@hcmut.edu.vn
157,urn:uuid:5feea711-58fa-437f-8b25-1d3405c08bfb,Đỗ Quốc Sơn,2410017,2003-01-19,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.45,GRAD-2026-01,2410017@hcmut.edu.vn
158,urn:uuid:ad9dcd53-a996-42c4-893e-d582ca2fda07,Hoàng Tuấn Yến,2610019,2002-10-09,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,3.18,GRAD-2026-01,2610019@hcmut.edu.vn
159,urn:uuid:9bd79c0d-4f39-4ed5-98d8-5896f4edd285,Hồ Trung Vũ,1910028,1999-01-10,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,3.15,GRAD-2026-01,1910028@hcmut.edu.vn
160,urn:uuid:5262c3e5-5022-47ae-9d44-1617772247b5,Nguyễn Kim Nam,2410018,2004-03-10,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Giỏi,3.35,GRAD-2026-01,2410018@hcmut.edu.vn
161,urn:uuid:9ffc3a4f-0815-4e6f-8009-ac5acd836eb4,Phan Kim Nghĩa,2410019,2003-12-18,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,3.13,GRAD-2026-01,2410019@hcmut.edu.vn
162,urn:uuid:427f4255-2702-471e-8331-2d79bc2e44e1,Phạm Tuấn Trí,2510016,1999-06-25,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.43,GRAD-2026-01,2510016@hcmut.edu.vn
163,urn:uuid:0bf96333-235e-4a73-8d44-6be5fe052e8d,Hoàng Bảo Trọng,1910029,2000-07-03,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.38,GRAD-2026-01,1910029@hcmut.edu.vn
164,urn:uuid:76cb8936-58e2-4227-93be-deb05e253532,Huỳnh Anh Đạt,2410020,2000-08-27,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Giỏi,3.54,GRAD-2026-01,2410020@hcmut.edu.vn
165,urn:uuid:9744ac7e-d359-46ca-af0a-1be6f3d375cb,Đinh Bảo Long,2110019,2000-01-28,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,3.02,GRAD-2026-01,2110019@hcmut.edu.vn
166,urn:uuid:6e1b9951-eb2c-4b7f-a3a5-42523ac06ab4,Lê Thành Long,2010025,2004-01-17,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.23,GRAD-2026-01,2010025@hcmut.edu.vn
167,urn:uuid:e548aa18-0ece-4ca5-8897-c5623aec4897,Võ Trung Phượng,2610020,2003-08-29,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Giỏi,3.55,GRAD-2026-01,2610020@hcmut.edu.vn
168,urn:uuid:8e005524-9061-4d5a-baaa-b2ad0d0f48e9,Đỗ Thiện Mai,2310021,2004-01-23,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Giỏi,3.53,GRAD-2026-01,2310021@hcmut.edu.vn
169,urn:uuid:f5036c3c-74ec-499b-a23a-5a1ee723938a,Vũ Bảo Nam,2010026,1999-01-29,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.33,GRAD-2026-01,2010026@hcmut.edu.vn
170,urn:uuid:08f57aed-d003-4d38-8bcf-74877d30a951,Tạ Thị Minh,2510017,2003-10-14,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.89,GRAD-2026-01,2510017@hcmut.edu.vn
171,urn:uuid:5e39da19-c967-4548-9db4-a7a0d3d615cd,Tạ Quốc Vinh,2510018,1999-11-19,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.89,GRAD-2026-01,2510018@hcmut.edu.vn
172,urn:uuid:1bdd6b83-65f9-4c46-a02a-b7c3bacfcf12,Mai Bảo Thảo,2010027,2001-08-17,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.17,GRAD-2026-01,2010027@hcmut.edu.vn
173,urn:uuid:b9a52392-740c-43e1-8f7b-bec25f2d55f6,Tạ Tuấn Thiên,2110020,1999-12-13,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Giỏi,3.30,GRAD-2026-01,2110020@hcmut.edu.vn
174,urn:uuid:e0d31f54-283e-4d54-b1ac-0147b2d031ee,Huỳnh Phương Trinh,2010028,2002-08-04,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.82,GRAD-2026-01,2010028@hcmut.edu.vn
175,urn:uuid:9e26bb79-8716-48c5-bd0a-9b503a4e7a3e,Nguyễn Hồng Nghĩa,2610021,2004-10-04,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.11,GRAD-2026-01,2610021@hcmut.edu.vn
176,urn:uuid:6fd95833-172e-4443-9045-b1370051d52e,Hoàng Quốc Quyên,2210019,2001-04-15,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.69,GRAD-2026-01,2210019@hcmut.edu.vn
177,urn:uuid:726defe7-a147-43fc-8ac1-b68ad8b6e016,Phan Trung Vy,2410021,2004-09-29,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,3.00,GRAD-2026-01,2410021@hcmut.edu.vn
178,urn:uuid:fd1efbda-8319-417d-8fd0-1aa03cf045c4,Tạ Bảo Long,2410022,2004-08-27,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.15,GRAD-2026-01,2410022@hcmut.edu.vn
179,urn:uuid:bce394be-e9e6-48d0-9650-ef07b4812f41,Mai Hồng Phượng,2010029,2001-04-16,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Giỏi,3.43,GRAD-2026-01,2010029@hcmut.edu.vn
180,urn:uuid:dc157d45-fc18-4277-8927-43b7e79e14d4,Tạ Đức Nghĩa,2210020,2003-02-07,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.42,GRAD-2026-01,2210020@hcmut.edu.vn
181,urn:uuid:80eee7ca-5c88-4c55-be89-a3fec27bc901,Ngô Hồng Xuân,2610022,2004-08-24,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.94,GRAD-2026-01,2610022@hcmut.edu.vn
182,urn:uuid:625ec8ae-abc1-4cf2-bbef-cc1b66e809e5,Lương Kim Thảo,2210021,2001-04-05,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,3.04,GRAD-2026-01,2210021@hcmut.edu.vn
183,urn:uuid:225b4255-cf8c-4867-bdf2-4e00a9243ce8,Lê Xuân Trọng,2410023,2003-08-26,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Giỏi,3.23,GRAD-2026-01,2410023@hcmut.edu.vn
184,urn:uuid:94cf77a1-8c23-41dd-86c8-49ed39104db7,Lương Văn Hùng,2510019,2001-07-25,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.94,GRAD-2026-01,2510019@hcmut.edu.vn
185,urn:uuid:859b3269-d005-4450-afc0-602455cf0e97,Hồ Thiện Tuấn,2010030,2002-02-08,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.41,GRAD-2026-01,2010030@hcmut.edu.vn
186,urn:uuid:47e15189-5aa3-43e4-8e21-bae110c4c7b1,Nguyễn Kim Uyên,2310022,2003-06-05,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Giỏi,3.23,GRAD-2026-01,2310022@hcmut.edu.vn
187,urn:uuid:9351e07c-95f5-4bb4-9bee-b0cbaffeaed1,Trần Hữu Lan,2210022,2001-06-13,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.12,GRAD-2026-01,2210022@hcmut.edu.vn
188,urn:uuid:a99a9e67-90d0-4d44-aaf7-e444a2edd768,Dương Hoàng Hiền,2410024,2002-01-18,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,3.11,GRAD-2026-01,2410024@hcmut.edu.vn
189,urn:uuid:86e0703f-7792-47c6-a1c1-cab9faf68669,Huỳnh Kim Long,2210023,2004-11-01,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Xuất sắc,3.64,GRAD-2026-01,2210023@hcmut.edu.vn
190,urn:uuid:b8476bd3-a9d5-4e02-b9f6-930ceb0dc68d,Lý Thanh Vũ,2010031,2001-12-30,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,3.09,GRAD-2026-01,2010031@hcmut.edu.vn
191,urn:uuid:a1bdb414-1a10-456a-8757-1413a90e58e8,Lâm Thành Trí,1910030,2003-04-30,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.30,GRAD-2026-01,1910030@hcmut.edu.vn
192,urn:uuid:5154e22f-b302-4e2e-af01-d2e09b77e8b0,Hồ Tuấn Giang,2510020,2000-05-18,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,3.16,GRAD-2026-01,2510020@hcmut.edu.vn
193,urn:uuid:396ebfa6-a503-4c73-9e8f-cc9e6380583e,Phan Thiện Hương,2010032,2002-08-08,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,3.07,GRAD-2026-01,2010032@hcmut.edu.vn
194,urn:uuid:8f77f854-c942-4dbd-a869-c2bd1c088ae7,Lâm Kim An,2210024,2000-01-19,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Giỏi,3.35,GRAD-2026-01,2210024@hcmut.edu.vn
195,urn:uuid:0757ca56-eec7-44d7-a16f-84204a5d5729,Trần Thiện Khánh,2410025,2002-08-20,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.61,GRAD-2026-01,2410025@hcmut.edu.vn
196,urn:uuid:a3a6ab1e-ce70-47c2-ad2f-979b00fbaea4,Lý Thiện Hương,2110021,2001-12-05,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,3.16,GRAD-2026-01,2110021@hcmut.edu.vn
197,urn:uuid:b9604402-385c-41eb-a0ec-81a607f46da1,Lâm Trung Nhung,2210025,2004-06-23,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.94,GRAD-2026-01,2210025@hcmut.edu.vn
198,urn:uuid:bc81bbee-a0a2-4a08-aafa-25b4c9d5672d,Hồ Anh Vũ,2210026,2004-02-02,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Giỏi,3.51,GRAD-2026-01,2210026@hcmut.edu.vn
199,urn:uuid:dff48af5-a3d3-4975-96f6-3c932bf57d20,Tô Bảo Đạt,1910031,2001-01-07,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,3.06,GRAD-2026-01,1910031@hcmut.edu.vn
200,urn:uuid:5bebe52d-699f-4482-9b9c-fd078323cdf6,Đặng Tuấn Hùng,2310023,2001-04-16,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.74,GRAD-2026-01,2310023@hcmut.edu.vn
201,urn:uuid:b961466f-9732-4058-92c6-3d7e5c82553a,Dương Quang Quyên,2010033,2002-01-24,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.83,GRAD-2026-01,2010033@hcmut.edu.vn
202,urn:uuid:534c054e-3604-4457-a296-7f777aa9ba94,Lương Thanh Nam,1910032,2001-01-18,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.20,GRAD-2026-01,1910032@hcmut.edu.vn
203,urn:uuid:92953720-0f79-41e8-8094-09f8b76a85a4,Bùi Hữu Nam,2010034,2001-07-10,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.86,GRAD-2026-01,2010034@hcmut.edu.vn
204,urn:uuid:09da7e54-4e4b-486a-908b-13b241b560f9,Tô Thiện Linh,2210027,2004-07-16,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.38,GRAD-2026-01,2210027@hcmut.edu.vn
205,urn:uuid:8ea320ae-1d5f-4014-8124-0e7673ac28a9,Cao Quang Quyên,2510021,2000-10-25,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.71,GRAD-2026-01,2510021@hcmut.edu.vn
206,urn:uuid:f1736400-d30f-41cb-abce-eddf62426f70,Đinh Đức Vy,2010035,2000-08-01,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.31,GRAD-2026-01,2010035@hcmut.edu.vn
207,urn:uuid:6543811b-c6ce-4a03-af57-f58793a8c70f,Tô Hoàng Quyên,1910033,2004-11-30,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.47,GRAD-2026-01,1910033@hcmut.edu.vn
